SERIAL,POSTCODE_2021,latitude_o,longitude_o,D3_2021
150137964,NR31,52.5749904,1.708835,5
150137968,WD24,51.6737504,-0.3981532,3
150138225,DY3,52.5308396,-2.1312352,4
150138761,NE15,54.9846077,-1.7244563,3
150138764,E14,51.5061699,-0.0184998,4
150138831,TN6,51.0522368,0.1754135,3
150138920,SO21,51.0753776,-1.3162444,4
150138956,SY13,52.9521685,-2.6900901,3
150139004,EC2A,51.5237066,-0.0855916,3
150139331,SP5,51.021579,-1.770351,4
150139413,M1,53.4774963,-2.2362343,4
150139657,IP22,52.3759592,1.0527441,4
150139824,BS5,51.4620533,-2.5517422,3
150139912,AB53,57.5250408,-2.3937282,3
150140676,ME18,51.2417887,0.4154143,3
150140775,PE1,52.5866097,-0.2380334,4
150140932,WV11,52.6105811,-2.0719935,3
150141008,CV10,52.5260857,-1.502331,4
150141230,CH5,53.2040122,-3.04214,4
150141330,AB16,57.1600441,-2.1566958,4
150141470,CA20,54.4104053,-3.4622406,4
150141530,PE1,52.5866097,-0.2380334,5
150141680,BT1,54.5997539,-5.9284735,4
150141942,SE17,51.4882787,-0.0933945,4
150142236,BT61,54.3687705,-6.6224601,3
150142284,NG32,52.951308,-0.6513436,4
150142568,E10,51.5679608,-0.0143353,4
150142724,RH20,50.9374494,-0.4705572,4
150142795,WR4,52.203734,-2.1898149,3
150142854,DL7,54.3378836,-1.4855331,5
150142977,SN8,51.4063157,-1.6857426,4
150143287,TN34,50.8650015,0.5821191,4
150143798,BS5,51.4620533,-2.5517422,4
150143947,BS32,51.5444813,-2.5576565,5
150144054,SW15,51.4570342,-0.2284869,4
150144102,SW14,51.4653809,-0.2669998,4
150144405,SO23,51.0685878,-1.3082473,4
150144882,B1,52.4799811,-1.9091472,4
150144983,UB9,51.5862858,-0.4926586,4
150145363,DN31,53.5699931,-0.0891049,4
150145417,CT2,51.2936699,1.0799396,5
150145430,DY8,52.460812,-2.1557543,4
150145432,NR11,52.8409073,1.2737841,4
150145501,MK40,52.1378368,-0.4764099,4
150145640,RG41,51.4168077,-0.8633653,4
150145728,BT48,55.0103984,-7.3273919,5
150145769,SG13,51.7877234,-0.0715474,3
150145973,LS9,53.7995059,-1.510182,4
150146014,PE26,52.4532813,-0.116638,5
150146243,S72,53.5786497,-1.3911586,5
150146346,BT37,54.6775107,-5.9080795,4
150146353,MK4,52.0040459,-0.7842687,4
150146399,BT40,54.8457073,-5.8237859,4
150146529,HR4,52.0905547,-2.7712966,4
150146625,CO10,52.058478,0.7211086,3
150146744,NG1,52.9547046,-1.1485826,3
150146796,CW6,53.1625246,-2.6672351,4
150146802,SE1,51.4991997,-0.0916245,4
150147365,LL12,53.0875778,-2.9891854,4
150147500,DT5,50.5488467,-2.4424653,4
150148632,ME1,51.3715824,0.4975849,4
150148673,B79,52.6506131,-1.6815794,4
150148935,S65,53.436171,-1.3185879,4
150149002,BS16,51.4868114,-2.5100273,3
150149074,CF32,51.5599583,-3.5842696,3
150149356,SP7,51.0050805,-2.1843108,4
150149419,CA8,54.9394064,-2.686449,4
150149634,PE2,52.5584209,-0.2605213,4
150149667,EC4R,51.5108121,-0.0904232,3
150150143,NG23,53.1163408,-0.7998116,3
150150207,L11,53.4478258,-2.9154238,3
150150231,SK12,53.3514172,-2.0924709,4
150150387,SR3,54.8766731,-1.4168469,3
150150726,NG31,52.9144482,-0.6420228,4
150150789,TN34,50.8650015,0.5821191,3
150150824,NR21,52.8414338,0.8522567,5
150150844,FY6,53.8680398,-2.981457,3
150151300,EN11,51.7655817,-0.0091349,3
150151757,DN4,53.504999,-1.1211527,4
150151893,TN25,51.1412359,0.9384339,4
150152173,BT94,54.3760757,-7.5336959,4
150152437,TR20,50.1318144,-5.4879968,4
150152670,NP11,51.6438627,-3.1315958,4
150152694,YO21,54.4770514,-0.7104006,4
150153111,BN6,50.931059,-0.1555778,4
150153963,EX6,50.6765895,-3.5972315,3
150154156,PR7,53.6486409,-2.655302,4
150154284,TN21,50.9581826,0.2628954,3
150154313,HA8,51.6113532,-0.2739101,5
150154314,OX29,51.7940797,-1.435656,3
150154322,HP4,51.7678331,-0.5685998,4
150154391,SW6,51.4766351,-0.2012224,3
150154412,G16,NA,NA,4
150154560,B3,52.4850123,-1.9024305,4
150154565,GL2,51.8431569,-2.2702834,4
150154832,DG12,54.9901401,-3.2513519,4
150155190,TN37,50.8723505,0.5572632,4
150155551,BS22,51.3610555,-2.9293627,4
150155644,SN10,51.3370397,-1.9869176,3
150155908,TA12,50.974841,-2.7730116,3
150155918,SK8,53.3796923,-2.2090903,4
150156105,RH10,51.1183435,-0.1547527,4
150156170,S11,53.3607754,-1.5078903,4
150156322,KT11,51.3281995,-0.4028817,4
150156374,YO30,53.9871101,-1.1170367,3
150156725,DE21,52.9340572,-1.4320438,3
150156795,FY2,53.8459338,-3.0396623,4
150156935,CV10,52.5260857,-1.502331,4
150157256,SG6,51.9790227,-0.2227304,4
150157315,EX19,50.8780171,-4.005588,3
150157347,DA10,51.4417805,0.3049871,3
150157380,BN2,50.8250741,-0.1010175,4
150157460,WS9,52.6099899,-1.9184422,5
150157615,L39,53.5617461,-2.8964099,5
150157710,SN11,51.4393874,-1.9990879,4
150157851,BS7,51.4869402,-2.5814899,5
150158209,CV21,52.3768752,-1.25063,4
150158381,SG14,51.8081282,-0.0940096,5
150158858,DY2,52.4963087,-2.0814401,4
150159072,HX1,53.7210243,-1.8716182,3
150159093,IP15,52.1562567,1.595477,3
150159342,EX14,50.8140317,-3.1914327,5
150159535,DT5,50.5488467,-2.4424653,4
150159548,SO51,50.9959687,-1.5037602,3
150160101,DN22,53.3237589,-0.9278773,3
150160254,BN17,50.8149225,-0.5399594,4
150160419,HA3,51.5937695,-0.3209409,4
150160457,CF5,51.4829052,-3.2447881,4
150160516,KY1,56.1288777,-3.1375619,3
150160620,PL19,50.5565609,-4.1547903,4
150160726,NE4,54.9739843,-1.6445129,3
150160775,DN2,53.5337629,-1.1026264,4
150160858,S65,53.436171,-1.3185879,5
150160921,NN17,52.5010487,-0.6842686,4
150161257,BH17,50.746875,-1.9800404,4
150161556,WC2H,51.5133603,-0.1273492,4
150161603,LE12,52.7677846,-1.191655,4
150161694,BN7,50.877372,-0.0008331,4
150161774,NR20,52.7232899,0.9810289,3
150161836,AB21,57.2093798,-2.2016004,4
150162017,KA3,55.6454507,-4.496797,3
150162291,PE21,52.9744837,-0.0238791,3
150162311,EX13,50.7871097,-3.0071442,4
150162312,LN1,53.2609265,-0.5924173,4
150162592,LE18,52.5832335,-1.111972,4
150162604,TN16,51.2930684,0.0517089,4
150162919,SK9,53.3278962,-2.2304439,4
150162932,DE55,53.1022937,-1.3722605,3
150163123,IP24,52.419832,0.757916,3
150163158,NG1,52.9547046,-1.1485826,4
150163159,BD22,53.8457607,-1.9553752,3
150163214,BT39,54.745645,-6.0174462,4
150163863,LS15,53.8055008,-1.4450938,3
150163899,L22,53.4772218,-3.0279256,4
150164244,TN4,51.1455609,0.254806,5
150164650,RH14,51.0330425,-0.4847114,5
150164816,SW1P,51.4900482,-0.133214,3
150166565,CW8,53.2534481,-2.5652379,4
150166688,BN17,50.8149225,-0.5399594,4
150167013,EN1,51.6542098,-0.0680823,4
150167018,WV16,52.5095974,-2.4409185,4
150167072,PR25,53.6945907,-2.6937368,3
150167489,CR0,51.3732242,-0.0775432,3
150167777,DN21,53.4200117,-0.7020715,4
150168367,SG11,51.8860481,0.0334702,3
150168400,LE67,52.7156016,-1.362308,4
150168407,OX7,51.9104488,-1.5287932,4
150168419,EC3A,51.5147892,-0.0802178,4
150168488,YO16,54.0956952,-0.2020607,4
150168734,PE13,52.6700673,0.1371284,4
150168925,PO16,50.8508807,-1.1591621,4
150168939,LE15,52.6564368,-0.7019964,4
150169212,YO26,53.9757464,-1.1783526,4
150169241,YO17,54.1367836,-0.7568135,3
150169243,OX2,51.7659091,-1.2807181,5
150169747,DY12,52.3864341,-2.3329518,3
150170040,LE5,52.6383444,-1.0850557,3
150170106,YO32,54.0124771,-1.0593934,4
150170204,KY11,56.0485491,-3.4139256,4
150170366,B92,52.4372881,-1.7739201,4
150170506,PE10,52.7746766,-0.377177,3
150170627,DH9,54.8684514,-1.7109643,4
150170646,PA3,55.8515026,-4.4456692,4
150170825,EC1A,51.5203315,-0.1039346,3
150170835,SL9,51.5978678,-0.5557695,3
150170972,SE1,51.4991997,-0.0916245,4
150171060,SE1,51.4991997,-0.0916245,3
150171079,DA9,51.4481337,0.2783186,4
150171202,W1T,51.5202472,-0.1367101,4
150171257,BT28,54.5227918,-6.0866891,5
150171314,FY8,53.7508559,-3.0027549,3
150171376,HU17,53.8467937,-0.4287013,3
150171842,BT28,54.5227918,-6.0866891,4
150171947,HR2,52.0098796,-2.7854912,3
150171952,GU1,51.2430276,-0.564939,4
150172018,ME3,51.4354568,0.5468331,4
150172441,ST10,52.9885754,-1.9646762,4
150172526,GL20,52.0022332,-2.132268,3
150172821,PL1,50.3705757,-4.154261,3
150173349,WD25,51.6870777,-0.3877274,3
150173659,BA1,51.3927912,-2.3611374,3
150173857,PE14,52.6392767,0.2075469,3
150173909,S7,53.3551559,-1.4910563,4
150174095,L27,53.3877426,-2.838985,3
150174114,CB11,51.9992272,0.2120024,3
150174139,TA18,50.8829255,-2.7874829,4
150174172,SK8,53.3796923,-2.2090903,4
150174392,NR14,52.5626096,1.3761424,4
150174403,M26,53.5623031,-2.3348733,3
150174475,SP2,51.0750553,-1.8258872,4
150174519,SY3,52.6989988,-2.7732128,4
150174522,SL4,51.4752709,-0.6274221,4
150174852,SE22,51.4544389,-0.0724071,4
150174876,W1T,51.5202472,-0.1367101,4
150175031,EX20,50.7519249,-4.019293,4
150175042,HD1,53.6468691,-1.788934,5
150175084,KT12,51.3773192,-0.4083965,3
150175213,CV2,52.4244967,-1.4635562,4
150175267,L18,53.3805747,-2.9083261,4
150175340,CM4,51.6750757,0.3903574,3
150175405,PH2,56.387089,-3.4038513,4
150175506,CA12,54.6025378,-3.1344633,4
150175581,ME12,51.4223196,0.8043021,5
150176019,L13,53.4184709,-2.9204372,4
150176107,DN40,53.6210283,-0.2267379,3
150176174,AB13,57.1082022,-2.2368915,4
150176263,HA2,51.5736982,-0.3612317,4
150176412,SE2,51.4896972,0.1159327,3
150176469,DE13,52.8072661,-1.6937154,4
150176661,BD23,53.993339,-2.0569312,4
150176787,SA18,51.7977271,-3.9609347,4
150176812,SE1,51.4991997,-0.0916245,4
150176955,LS26,53.7518196,-1.4495543,3
150177183,NW7,51.6148052,-0.2348917,4
150177330,FY1,53.8152768,-3.0470272,4
150177392,S44,53.2252186,-1.3139748,3
150177399,DA2,51.4320776,0.2331447,5
150177402,WA8,53.3730238,-2.7415958,3
150177583,DL3,54.5324842,-1.5715984,4
150177608,WS12,52.7071392,-2.0024555,4
150177614,PE15,52.5375062,0.0858982,3
150178381,NG18,53.1382628,-1.1840991,4
150179167,TA17,50.9082091,-2.8361593,4
150179187,BN23,50.7976028,0.3125132,4
150179453,LL60,53.2154645,-4.274545,3
150179490,SY8,52.3650723,-2.6953443,3
150179515,HX3,53.7267217,-1.844259,4
150179679,BS22,51.3610555,-2.9293627,5
150180588,BT4,54.6025629,-5.869615,4
150180634,CO3,51.88449,0.8563017,3
150180693,BT43,54.8926899,-6.2647155,4
150180726,LE13,52.7660063,-0.8870665,3
150180849,HU14,53.728421,-0.4993848,3
150180851,KT15,51.3637699,-0.4958004,4
150180901,WC2R,51.5116889,-0.1183208,3
150180948,CH47,53.3964675,-3.1691925,5
150180992,EC4A,51.5157778,-0.1082509,4
150181119,SL2,51.5356977,-0.6058076,3
150181329,CF5,51.4829052,-3.2447881,3
150181997,LE14,52.7843462,-0.8971578,4
150182161,BA6,51.1420762,-2.7078987,4
150182286,AL8,51.803623,-0.2117607,3
150182459,CM18,51.7552911,0.1060047,3
150182748,MK41,52.1526153,-0.4477354,3
150182942,TN14,51.2978503,0.1574783,4
150182949,HP7,51.6644833,-0.6102425,4
150183025,IG7,51.6143123,0.0956944,3
150183168,YO11,54.2639772,-0.3963875,5
150183745,CF14,51.5198959,-3.2042721,4
150183902,EH39,56.0470676,-2.734215,4
150183932,GL55,52.0639021,-1.7695409,5
150184180,HG3,54.0300146,-1.6178422,4
150184265,EC1V,51.5268168,-0.0978016,4
150184396,SY13,52.9521685,-2.6900901,4
150184472,BT2,54.5937744,-5.9306374,4
150184595,IV18,57.7024425,-4.1548212,3
150184773,SA43,52.0872908,-4.6280484,4
150184905,NR18,52.5706689,1.1079084,4
150185075,BT67,54.4869748,-6.2660667,4
150185116,BT30,54.3352858,-5.702726,4
150185281,DE14,52.8047417,-1.643379,4
150185405,BN3,50.8352718,-0.1777197,4
150185490,CM17,51.7731801,0.1464635,3
150185522,CB22,52.1284294,0.1354878,4
150185644,SK13,53.4486314,-1.9643687,4
150185675,S3,53.3874982,-1.4740209,4
150185757,CW2,53.0798218,-2.4465966,4
150185815,RG12,51.4067523,-0.7500218,3
150185833,CH3,53.1647192,-2.8197563,4
150186088,ME8,51.3613848,0.5967776,4
150186386,RH20,50.9374494,-0.4705572,3
150186565,TA2,51.0340308,-3.1010171,4
150186615,CV36,52.0590955,-1.6218655,4
150186908,NW1,51.5332718,-0.1438882,3
150187164,TN26,51.0964754,0.797358,3
150187217,RM20,51.4784335,0.2847884,3
150187260,BT47,54.9739997,-7.2126901,4
150187472,MK8,52.0330526,-0.8047638,4
150187630,GL8,51.6425527,-2.1709169,5
150187929,CV3,52.3909775,-1.4781403,4
150187934,BT44,54.9722864,-6.287524,3
150188678,PO38,50.6053631,-1.2432132,4
150189385,NG25,53.0742802,-0.9627263,4
150189428,CR0,51.3732242,-0.0775432,3
150189456,BN15,50.8303272,-0.3257841,4
150190366,SL4,51.4752709,-0.6274221,4
150190682,NE6,54.9774742,-1.5658577,3
150190867,L11,53.4478258,-2.9154238,3
150191597,M50,53.4749848,-2.2944426,4
150191615,SK8,53.3796923,-2.2090903,4
150191668,LN12,53.3292696,0.2640547,4
150191729,CF31,51.5088642,-3.5784949,4
150191911,LN6,53.2002374,-0.6001511,5
150191961,N1,51.5377218,-0.0970473,4
150192087,DL7,54.3378836,-1.4855331,3
150192205,HP12,51.6259591,-0.7795608,4
150192669,EH30,55.9856246,-3.3939638,3
150192724,CM5,51.7217242,0.2482353,4
150192821,FY8,53.7508559,-3.0027549,3
150192892,NN12,52.1265265,-0.9999332,3
150192989,BN3,50.8352718,-0.1777197,3
150193111,WA6,53.2727629,-2.7247283,4
150193117,CW12,53.1659013,-2.2135769,3
150193296,N13,51.618112,-0.1042702,3
150193489,EC4Y,51.512938,-0.1088079,4
150193567,WV15,52.5159774,-2.3744083,4
150193597,CO4,51.9091409,0.9196829,3
150193668,CF37,51.6033134,-3.3343249,3
150193793,WA7,53.3305871,-2.7036909,4
150193882,HU3,53.7423203,-0.3676664,4
150194042,PR2,53.7782025,-2.7072842,3
150194315,BD17,53.8475875,-1.768364,5
150194404,HG1,53.9999818,-1.5353201,3
150194527,SW15,51.4570342,-0.2284869,4
150194722,GL2,51.8431569,-2.2702834,4
150194772,OX39,51.701667,-0.9158158,4
150194868,KT24,51.2701574,-0.4298101,4
150194928,E3,51.527941,-0.0252696,4
150195174,NP44,51.6512296,-3.0279524,4
150195318,NR17,52.5153469,0.9944934,4
150195539,BL4,53.5462411,-2.4015686,3
150195691,MK44,52.1965903,-0.4242789,4
150195833,TS12,54.5628683,-0.9670708,3
150196035,EX31,51.0857144,-4.068489,3
150196059,LL55,53.1332669,-4.2035215,4
150196276,B77,52.6185928,-1.66868,4
150196322,SA62,51.841175,-5.0642757,3
150196514,HP19,51.8236624,-0.8280878,4
150196659,SY8,52.3650723,-2.6953443,4
150196711,BA3,51.2717539,-2.4785029,3
150196815,BB10,53.7995625,-2.2195134,4
150197048,LD1,52.2607456,-3.3662735,4
150197101,SY16,52.5206495,-3.3122813,4
150197102,SY5,52.6515091,-2.8328135,3
150197143,L31,53.5134057,-2.9378113,4
150197325,DN3,53.546061,-1.059325,5
150197625,PR2,53.7782025,-2.7072842,4
150197786,BS31,51.4087555,-2.4924616,4
150198009,N4,51.5700217,-0.1043503,4
150198018,BR1,51.4119969,0.0208833,3
150198124,IG3,51.5631159,0.1029088,3
150198247,EC4Y,51.512938,-0.1088079,3
150198266,WA9,53.4361271,-2.7192438,4
150198445,CM3,51.7211161,0.5842087,3
150198476,NR17,52.5153469,0.9944934,4
150198623,B95,52.2859172,-1.7806898,3
150199004,LE17,52.4675874,-1.1778293,5
150199026,NP13,51.7353588,-3.1414332,4
150199395,EH3,55.9519117,-3.2070932,4
150199528,PO36,50.6585816,-1.163679,4
150199529,SE23,51.4414858,-0.0491513,4
150199553,BS21,51.4350533,-2.8498455,4
150199632,SE2,51.4896972,0.1159327,3
150199787,HG5,54.013486,-1.4579043,3
150199885,DE21,52.9340572,-1.4320438,4
150200223,CW11,53.1431937,-2.3673649,4
150200250,CA22,54.4806529,-3.5329009,3
150200276,DD3,56.4831651,-2.9898945,4
150200675,SK10,53.2756794,-2.1312485,3
150200686,ME17,51.2331334,0.6111241,4
150200879,BS25,51.3199339,-2.820467,4
150200911,WR2,52.1883104,-2.2484883,4
150200971,BH22,50.8053042,-1.888586,4
150201064,EC1A,51.5203315,-0.1039346,4
150201089,DL2,54.5282376,-1.5973398,4
150201437,BN25,50.7765238,0.1083361,3
150201441,NE48,55.1317811,-2.2582022,3
150201540,GL10,51.7436973,-2.2870616,3
150201957,LN5,53.1742178,-0.5568934,4
150201997,DL7,54.3378836,-1.4855331,4
150202122,SA15,51.6995488,-4.1678401,4
150202300,BN24,50.8167744,0.3261108,3
150202401,NE10,54.9472035,-1.5540428,4
150202722,EH1,55.9506608,-3.192931,5
150203162,HS1,58.2126144,-6.3814786,3
150203265,NN10,52.2928622,-0.5977197,3
150203530,PE2,52.5584209,-0.2605213,4
150203619,YO1,53.9586237,-1.0828142,4
150203826,CB21,52.128038,0.2815412,5
150203861,SN3,51.5616826,-1.7456549,3
150203894,TR1,50.2626097,-5.0541868,3
150204010,BS27,51.272182,-2.7717346,4
150204246,CT1,51.2776176,1.0859171,4
150204362,PR1,53.7573394,-2.7017204,3
150204463,BS4,51.435356,-2.5636106,4
150204630,HX7,53.7392443,-2.0085802,3
150204651,PO20,50.7837114,-0.7846263,4
150204705,LL20,52.9588899,-3.1607087,3
150204790,HD6,53.7024215,-1.7843814,3
150204925,TR18,50.1174074,-5.5425056,4
150204947,EN5,51.649944,-0.1975625,3
150204993,HR7,52.1855201,-2.5236492,4
150205043,WR15,52.3054003,-2.5688982,4
150205056,PO41,50.7009701,-1.4750973,3
150205105,SO51,50.9959687,-1.5037602,4
150205201,NE23,55.0800801,-1.582986,5
150205344,SY4,52.7980636,-2.753822,4
150205502,M23,53.399557,-2.288912,3
150205714,PR4,53.7546364,-2.8341777,4
150205827,E4,51.6218323,-0.0057248,4
150205942,HD9,53.5804475,-1.7973107,5
150205973,SA62,51.841175,-5.0642757,4
150206293,LE67,52.7156016,-1.362308,4
150206362,HG3,54.0300146,-1.6178422,4
150206462,DE55,53.1022937,-1.3722605,4
150206518,CA8,54.9394064,-2.686449,4
150206790,DL12,54.5721304,-1.9855857,4
150206824,SY19,52.5793884,-3.6346543,4
150207048,B97,52.2996987,-1.9545616,4
150207106,CA13,54.6598623,-3.3683706,4
150207175,DL6,54.371022,-1.3904975,3
150207308,SA12,51.6082605,-3.7957976,3
150207829,SG1,51.913148,-0.1949772,4
150208363,GU14,51.2939331,-0.763558,4
150208364,WA4,53.3653734,-2.5758118,3
150208679,S10,53.3767062,-1.5185445,4
150208817,EX6,50.6765895,-3.5972315,4
150208878,G81,55.9138295,-4.4077065,3
150209005,RH1,51.2373631,-0.1576051,4
150209126,YO7,54.2246863,-1.3514255,4
150209907,BT67,54.4869748,-6.2660667,3
150211221,CV1,52.4094028,-1.5065272,3
150212257,LL40,52.7567851,-3.8749667,4
150212836,CM2,51.7208592,0.4866343,3
150212863,RG12,51.4067523,-0.7500218,3
150213030,B1,52.4799811,-1.9091472,3
150213154,LL13,53.0344913,-2.9590322,4
150213192,HA3,51.5937695,-0.3209409,3
150213232,BT23,54.564476,-5.7153624,4
150213394,ST1,53.0273418,-2.1730317,4
150213676,LN1,53.2609265,-0.5924173,3
150213754,KA8,55.4717538,-4.612459,3
150214382,NN8,52.3032613,-0.6996321,4
150214763,SA32,51.8878923,-4.1696166,3
150215151,SO41,50.7554651,-1.5665136,3
150215510,BT92,54.2245245,-7.4675641,3
150215624,BT24,54.4173126,-5.8716837,4
150215883,EN6,51.699489,-0.176714,5
150216187,EX4,50.7313128,-3.526701,3
150216262,SG5,51.9713173,-0.2810918,4
150216474,LE67,52.7156016,-1.362308,4
150217173,NE30,55.0213845,-1.4386877,3
150217460,SP6,50.9365589,-1.8023782,4
150217488,KT13,51.368034,-0.4493546,3
150217505,CV35,52.2215666,-1.593202,4
150217717,SL7,51.5753276,-0.777869,3
150217922,BA12,51.1708259,-2.1888898,5
150218690,TQ14,50.5507921,-3.5078648,4
150219356,LE16,52.4861071,-0.8959935,4
150219403,BL3,53.5646619,-2.4321772,4
150219470,WC1R,51.5196199,-0.1158498,3
150219474,PE36,52.9394294,0.5087246,4
150219658,E5,51.5588861,-0.0537874,3
150220093,CM11,51.6235893,0.4459616,3
150220877,GU2,51.2457661,-0.5942024,5
150221183,NE4,54.9739843,-1.6445129,3
150221307, ,NA,NA,4
150222176,BT3,54.6172417,-5.903704,3
150222246,SA31,51.8567444,-4.3082937,3
150222605,BN2,50.8250741,-0.1010175,3
150222672,BH10,50.7595614,-1.8929555,3
150222743,ME8,51.3613848,0.5967776,4
150222779,S36,53.5054492,-1.616598,3
150222974,BT27,54.5091942,-6.0237607,4
150223081,WA6,53.2727629,-2.7247283,4
150223111,SN4,51.530429,-1.8406454,4
150223681,BB1,53.7567872,-2.462979,4
150225286,LA1,54.0467054,-2.7994612,4
150225498,BN43,50.8360644,-0.2669108,3
150225543,HA4,51.5704138,-0.4107522,3
150225817,DN9,53.5059237,-0.8929973,4
150226437,SA62,51.841175,-5.0642757,4
150226863,HP18,51.8202707,-0.9688388,3
150227918,HX4,53.6770659,-1.8826642,4
150228394,BT41,54.7322694,-6.2572788,3
150228501,EH31,56.0365209,-2.8267129,4
150228534,S41,53.2472723,-1.428409,4
150228826,IV2,57.4680582,-4.1860306,4
150228850,NR34,52.4387601,1.5835599,4
150229509,SE5,51.4738341,-0.0914963,4
150229618,BT30,54.3352858,-5.702726,3
150229757,BT82,54.8264822,-7.4303378,4
150230374,GU14,51.2939331,-0.763558,3
150230503,SW11,51.4681801,-0.1637256,4
150230558,BT24,54.4173126,-5.8716837,3
150231412,ST4,52.9945102,-2.1854192,5
150231623,BT36,54.6768193,-5.9562895,4
150232317,NE1,54.972442,-1.6115224,3
150232544,EX31,51.0857144,-4.068489,5
150232723,HD8,53.5995424,-1.6750146,3
150232734,BH2,50.7210819,-1.8840411,3
150233000,OX3,51.7622825,-1.211732,4
150233060,BT12,54.5929184,-5.9584163,3
150233125,SW1X,51.4982019,-0.1566313,4
175000021,TR7,50.4138677,-5.0748401,4
175000034,NR1,52.6266317,1.3068176,3
175000036,HR3,52.0939594,-3.0850031,4
175000213,BS34,51.523502,-2.5667207,4
175000351,S1,53.3800229,-1.4710499,4
175000447,PR8,53.6262751,-3.0097883,3
175000821,M3,53.4836687,-2.2528623,4
175000908,BR3,51.4045675,-0.0305611,4
175001155,AL1,51.7489129,-0.323756,4
175001231,WC1V,51.5180929,-0.1165884,3
175001946,DE14,52.8047417,-1.643379,4
175002161,NR12,52.7597763,1.4720163,3
175002222,HR4,52.0905547,-2.7712966,4
175002254,LA22,54.4229898,-2.9912561,3
175002740,EC1V,51.5268168,-0.0978016,3
175002789,HX3,53.7267217,-1.844259,4
175002865,BS2,51.4599036,-2.5819782,4
175002970,GU46,51.3385812,-0.8320474,4
175003061,LS17,53.8600575,-1.5277566,4
175003305,LE67,52.7156016,-1.362308,4
175003335,B6,52.5051401,-1.8860786,4
175003404,NR33,52.4540969,1.7167978,4
175003696,HP14,51.6524063,-0.8387317,4
175003776,RM20,51.4784335,0.2847884,4
